symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GME,2018-06-14 00:00:00+00:00,12.85,13.32,12.7,13.3,7532154,11.8022635809,12.2339417041,11.6644939672,12.2155724223,7532154,0.0,1.0
GME,2018-06-15 00:00:00+00:00,13.96,14.36,12.76,12.76,13142697,12.821758723,13.1891443597,11.7196018127,11.7196018127,13142697,0.0,1.0
GME,2018-06-18 00:00:00+00:00,15.2,15.78,13.37,13.95,23788863,13.9606541969,14.4933633702,12.2798649087,12.812574082,23788863,0.0,1.0
GME,2018-06-19 00:00:00+00:00,15.75,15.76,15.1,15.35,10140571,14.4658094475,14.4749940884,13.8688077877,14.0984238107,10140571,0.0,1.0
GME,2018-06-20 00:00:00+00:00,15.71,15.81,15.32,15.78,5164195,14.4290708838,14.520917293,14.0708698879,14.4933633702,5164195,0.0,1.0
GME,2018-06-21 00:00:00+00:00,15.53,15.98,15.49,15.81,3563142,14.2637473472,14.6770561886,14.2270087836,14.520917293,3563142,0.0,1.0
GME,2018-06-22 00:00:00+00:00,15.52,15.685,15.11,15.55,11892821,14.2545627063,14.4061092815,13.8779924286,14.2821166291,11892821,0.0,1.0
GME,2018-06-25 00:00:00+00:00,15.11,15.72,14.94,15.41,2684743,13.8779924286,14.4382555247,13.721853533,14.1535316562,2684743,0.0,1.0
GME,2018-06-26 00:00:00+00:00,14.97,15.2,14.69,15.19,2697514,13.7494074558,13.9606541969,13.49223751,13.951469556,2697514,0.0,1.0
GME,2018-06-27 00:00:00+00:00,14.6,15.17,14.58,15.0,2255719,13.4095757418,13.9331002742,13.3912064599,13.7769613785,2255719,0.0,1.0
GME,2018-06-28 00:00:00+00:00,14.88,14.89,14.49,14.59,1905202,13.6667456875,13.6759303284,13.3085446917,13.4003911009,1905202,0.0,1.0
GME,2018-06-29 00:00:00+00:00,14.57,15.07,14.51,14.99,3401059,13.382021819,13.841253865,13.3269139735,13.7677767376,3401059,0.0,1.0
GME,2018-07-02 00:00:00+00:00,14.16,14.7,14.03,14.59,3723294,13.0054515413,13.501422151,12.8860512094,13.4003911009,3723294,0.0,1.0
GME,2018-07-03 00:00:00+00:00,14.05,14.31,14.0,14.17,1289301,12.9044204912,13.1432211551,12.8584972866,13.0146361823,1289301,0.0,1.0
GME,2018-07-05 00:00:00+00:00,14.63,14.7,14.04,14.08,4721802,13.4371296645,13.501422151,12.8952358503,12.931974414,4721802,0.0,1.0
GME,2018-07-06 00:00:00+00:00,15.15,15.23,14.64,14.67,4051106,13.9147309923,13.9882081197,13.4463143055,13.4738682282,4051106,0.0,1.0
GME,2018-07-09 00:00:00+00:00,15.47,15.625,15.165,15.57,3919567,14.2086395017,14.351001436,13.9285079537,14.3004859109,3919567,0.0,1.0
GME,2018-07-10 00:00:00+00:00,14.86,15.54,14.81,15.53,2916710,13.6483764057,14.2729319882,13.6024532011,14.2637473472,2916710,0.0,1.0
GME,2018-07-11 00:00:00+00:00,14.7,14.83,14.46,14.77,2287687,13.501422151,13.6208224829,13.2809907689,13.5657146374,2287687,0.0,1.0
GME,2018-07-12 00:00:00+00:00,15.09,15.12,14.74,14.75,1925923,13.8596231468,13.8871770696,13.5381607146,13.5473453556,1925923,0.0,1.0
GME,2018-07-13 00:00:00+00:00,15.28,15.46,14.99,14.99,2332206,14.0341313243,14.1994548608,13.7677767376,13.7677767376,2332206,0.0,1.0
GME,2018-07-16 00:00:00+00:00,15.22,15.38,15.055,15.27,1806513,13.9790234788,14.1259777335,13.8274769036,14.0249466834,1806513,0.0,1.0
GME,2018-07-17 00:00:00+00:00,14.58,15.42,14.54,15.17,3045089,13.3912064599,14.1627162971,13.3544678963,13.9331002742,3045089,0.0,1.0
GME,2018-07-18 00:00:00+00:00,14.58,14.65,14.315,14.6,2049967,13.3912064599,13.4554989464,13.1478134756,13.4095757418,2049967,0.0,1.0
GME,2018-07-19 00:00:00+00:00,14.92,15.03,14.5,14.58,1728392,13.7034842512,13.8045153013,13.3177293326,13.3912064599,1728392,0.0,1.0
GME,2018-07-20 00:00:00+00:00,15.08,15.21,14.88,14.91,2147851,13.8504385059,13.9698388378,13.6667456875,13.6942996103,2147851,0.0,1.0
GME,2018-07-23 00:00:00+00:00,14.89,15.09,14.78,15.05,1833818,13.6759303284,13.8596231468,13.5748992783,13.8228845831,1833818,0.0,1.0
GME,2018-07-24 00:00:00+00:00,14.78,14.98,14.66,14.98,1542689,13.5748992783,13.7585920967,13.4646835873,13.7585920967,1542689,0.0,1.0
GME,2018-07-25 00:00:00+00:00,14.51,14.704,14.25,14.69,3336445,13.3269139735,13.5050960073,13.0881133096,13.49223751,3336445,0.0,1.0
GME,2018-07-26 00:00:00+00:00,14.81,15.04,14.5,14.51,1689347,13.6024532011,13.8136999422,13.3177293326,13.3269139735,1689347,0.0,1.0
GME,2018-07-27 00:00:00+00:00,14.83,14.97,14.55,14.91,1415925,13.6208224829,13.7494074558,13.3636525372,13.6942996103,1415925,0.0,1.0
GME,2018-07-30 00:00:00+00:00,14.7,14.98,14.59,14.88,1577944,13.501422151,13.7585920967,13.4003911009,13.6667456875,1577944,0.0,1.0
GME,2018-07-31 00:00:00+00:00,14.41,14.73,14.41,14.72,2757485,13.2350675643,13.5289760737,13.2350675643,13.5197914328,2757485,0.0,1.0
GME,2018-08-01 00:00:00+00:00,14.73,14.88,14.4,14.42,2079699,13.5289760737,13.6667456875,13.2258829234,13.2442522052,2079699,0.0,1.0
GME,2018-08-02 00:00:00+00:00,14.62,14.775,14.41,14.61,2529092,13.4279450236,13.5703069579,13.2350675643,13.4187603827,2529092,0.0,1.0
GME,2018-08-03 00:00:00+00:00,14.85,14.9,14.6,14.69,2557238,13.6391917648,13.6851149693,13.4095757418,13.49223751,2557238,0.0,1.0
GME,2018-08-06 00:00:00+00:00,14.86,14.98,14.74,14.88,2075049,13.6483764057,13.7585920967,13.5381607146,13.6667456875,2075049,0.0,1.0
GME,2018-08-07 00:00:00+00:00,15.12,15.215,14.82,14.92,1953431,13.8871770696,13.9744311583,13.611637842,13.7034842512,1953431,0.0,1.0
GME,2018-08-08 00:00:00+00:00,15.25,15.315,15.01,15.12,2178867,14.0065774015,14.0662775675,13.7861460195,13.8871770696,2178867,0.0,1.0
GME,2018-08-09 00:00:00+00:00,15.21,15.46,14.98,15.25,2342731,13.9698388378,14.1994548608,13.7585920967,14.0065774015,2342731,0.0,1.0
GME,2018-08-10 00:00:00+00:00,15.32,15.6,15.1,15.18,2416666,14.0708698879,14.3280398337,13.8688077877,13.9422849151,2416666,0.0,1.0
GME,2018-08-13 00:00:00+00:00,15.21,15.38,15.11,15.35,2100947,13.9698388378,14.1259777335,13.8779924286,14.0984238107,2100947,0.0,1.0
GME,2018-08-14 00:00:00+00:00,15.5,15.57,15.195,15.27,1953413,14.2361934245,14.3004859109,13.9560618765,14.0249466834,1953413,0.0,1.0
GME,2018-08-15 00:00:00+00:00,15.42,15.495,15.19,15.46,2097611,14.1627162971,14.231601104,13.951469556,14.1994548608,2097611,0.0,1.0
GME,2018-08-16 00:00:00+00:00,15.22,15.56,15.215,15.54,1719737,13.9790234788,14.29130127,13.9744311583,14.2729319882,1719737,0.0,1.0
GME,2018-08-17 00:00:00+00:00,15.33,15.35,14.99,15.17,1633260,14.0800545289,14.0984238107,13.7677767376,13.9331002742,1633260,0.0,1.0
GME,2018-08-20 00:00:00+00:00,15.85,15.98,15.35,15.4,3606928,14.5576558567,14.6770561886,14.0984238107,14.1443470153,3606928,0.0,1.0
GME,2018-08-21 00:00:00+00:00,16.49,16.57,15.825,16.0,5193303,15.1454728755,15.2189500028,14.5346942544,14.6954254704,5193303,0.0,1.0
GME,2018-08-22 00:00:00+00:00,16.98,17.27,16.51,16.54,6605593,15.5955202805,15.8618748672,15.1638421573,15.1913960801,6605593,0.0,1.0
GME,2018-08-23 00:00:00+00:00,16.76,17.21,16.62,16.98,3583507,15.3934581803,15.8067670216,15.2648732074,15.5955202805,3583507,0.0,1.0
GME,2018-08-24 00:00:00+00:00,16.55,16.8398,16.2,16.76,4525550,15.200580721,15.4667516148,14.8791182888,15.3934581803,4525550,0.0,1.0
GME,2018-08-27 00:00:00+00:00,14.71,16.5,14.55,16.47,14694900,13.5106067919,15.1546575164,13.3636525372,15.1271035936,14694900,0.0,1.0
GME,2018-08-28 00:00:00+00:00,14.03,14.75,14.0,14.71,6821967,12.8860512094,13.5473453556,12.8584972866,13.5106067919,6821967,0.0,1.0
GME,2018-08-29 00:00:00+00:00,14.12,14.3,13.75,14.14,4099581,12.9687129777,13.1340365142,12.6288812637,12.9870822595,4099581,0.0,1.0
GME,2018-08-30 00:00:00+00:00,13.58,13.99,13.52,13.99,3933447,12.472742368,12.8493126457,12.4176345225,12.8493126457,3933447,0.0,1.0
GME,2018-08-31 00:00:00+00:00,13.27,13.63,13.18,13.61,3724283,12.1880184995,12.5186655726,12.1053567313,12.5002962908,3724283,0.0,1.0
GME,2018-09-04 00:00:00+00:00,14.05,14.1,13.08,13.17,5936032,12.9044204912,12.9503436958,12.0135103221,12.0961720904,5936032,0.0,1.0
GME,2018-09-05 00:00:00+00:00,16.26,16.53,13.96,13.97,17471600,14.9342261343,15.1822114391,12.821758723,12.8309433639,17471600,0.0,1.0
GME,2018-09-06 00:00:00+00:00,16.14,16.25,15.08,16.15,6777164,14.8240104433,14.9250414934,13.8504385059,14.8331950842,6777164,0.0,1.0
GME,2018-09-07 00:00:00+00:00,16.13,16.38,14.76,15.25,6796025,14.8148258024,15.0444418254,13.5565299965,14.0065774015,6796025,0.0,1.0
GME,2018-09-10 00:00:00+00:00,16.0,16.35,15.87,16.16,2727699,14.6954254704,15.0168879026,14.5760251385,14.8423797251,2727699,0.0,1.0
GME,2018-09-11 00:00:00+00:00,16.16,16.6001,16.0,16.0,2791083,14.8423797251,15.246595772,14.6954254704,14.6954254704,2791083,0.0,1.0
GME,2018-09-12 00:00:00+00:00,16.66,16.76,16.17,16.17,3396128,15.3016117711,15.3934581803,14.8515643661,14.8515643661,3396128,0.0,1.0
GME,2018-09-13 00:00:00+00:00,17.04,17.04,16.61,16.71,3689705,15.650628126,15.650628126,15.2556885665,15.3475349757,3689705,0.0,1.0
GME,2018-09-14 00:00:00+00:00,16.79,17.0,16.465,16.97,3005541,15.421012103,15.6138895623,15.1225112732,15.5863356396,3005541,0.0,1.0
GME,2018-09-17 00:00:00+00:00,16.61,16.86,16.5,16.71,2231985,15.6047049214,15.8395740503,15.5013625047,15.698652573,2231985,0.38,1.0
GME,2018-09-18 00:00:00+00:00,16.5,16.68,16.345,16.42,1786830,15.5013625047,15.6704682775,15.3557436448,15.4262043835,1786830,0.0,1.0
GME,2018-09-19 00:00:00+00:00,16.6,16.8,16.45,16.5,1798243,15.5953101563,15.7832054594,15.454388679,15.5013625047,1798243,0.0,1.0
GME,2018-09-20 00:00:00+00:00,16.49,16.81,16.45,16.6,1604053,15.4919677396,15.7926002245,15.454388679,15.5953101563,1604053,0.0,1.0
GME,2018-09-21 00:00:00+00:00,16.52,16.75,16.435,16.45,3040934,15.520152035,15.7362316336,15.4402965312,15.454388679,3040934,0.0,1.0
GME,2018-09-24 00:00:00+00:00,15.52,16.42,15.49,16.42,3577664,14.5806755196,15.4262043835,14.5524912241,15.4262043835,3577664,0.0,1.0
GME,2018-09-25 00:00:00+00:00,16.02,16.09,15.3,15.64,2062536,15.0504137773,15.1161771334,14.3739906862,14.6934127014,2062536,0.0,1.0
GME,2018-09-26 00:00:00+00:00,15.59,16.14,15.535,16.14,1901308,14.6464388757,15.1631509592,14.5947676673,15.1631509592,1901308,0.0,1.0
GME,2018-09-27 00:00:00+00:00,15.55,15.75,15.425,15.68,2024388,14.6088598151,14.7967551181,14.4914252506,14.7309917621,2024388,0.0,1.0
GME,2018-09-28 00:00:00+00:00,15.27,15.8485,15.19,15.54,2525843,14.3458063907,14.8892935549,14.2706482695,14.5994650499,2525843,0.0,1.0
GME,2018-10-01 00:00:00+00:00,15.28,15.54,14.98,15.28,4059800,14.3552011559,14.5994650499,14.0733582013,14.3552011559,4059800,0.0,1.0
GME,2018-10-02 00:00:00+00:00,14.87,15.31,14.84,15.17,2878201,13.9700157846,14.3833854514,13.9418314891,14.2518587392,2878201,0.0,1.0
GME,2018-10-03 00:00:00+00:00,14.92,15.17,14.75,15.0,2013643,14.0169896103,14.2518587392,13.8572786027,14.0921477316,2013643,0.0,1.0
GME,2018-10-04 00:00:00+00:00,14.82,15.12,14.715,14.97,1521574,13.9230419588,14.2048849134,13.8243969247,14.0639634361,1521574,0.0,1.0
GME,2018-10-05 00:00:00+00:00,14.68,14.93,14.58,14.83,2323675,13.7915152466,14.0263843755,13.6975675951,13.9324367239,2323675,0.0,1.0
GME,2018-10-08 00:00:00+00:00,14.98,15.19,14.66,14.71,2260074,14.0733582013,14.2706482695,13.7727257163,13.8196995421,2260074,0.0,1.0
GME,2018-10-09 00:00:00+00:00,14.76,15.4499,14.7,14.93,2405711,13.8666733679,14.5148182159,13.8103047769,14.0263843755,2405711,0.0,1.0
GME,2018-10-10 00:00:00+00:00,14.83,15.17,14.81,14.81,1962639,13.9324367239,14.2518587392,13.9136471936,13.9136471936,1962639,0.0,1.0
GME,2018-10-11 00:00:00+00:00,14.66,15.1,14.65,14.79,2095972,13.7727257163,14.1860953831,13.7633309512,13.8948576633,2095972,0.0,1.0
GME,2018-10-12 00:00:00+00:00,14.8,15.15,14.7,14.9,1927585,13.9042524285,14.2330692089,13.8103047769,13.99820008,1927585,0.0,1.0
GME,2018-10-15 00:00:00+00:00,14.88,15.0699,14.78,14.81,1500281,13.9794105497,14.15781714,13.8854628982,13.9136471936,1500281,0.0,1.0
GME,2018-10-16 00:00:00+00:00,15.29,15.3,14.7752,14.97,2040331,14.364595921,14.3739906862,13.8809534109,14.0639634361,2040331,0.0,1.0
GME,2018-10-17 00:00:00+00:00,15.32,15.48,14.78,15.29,1997869,14.3927802165,14.543096459,13.8854628982,14.364595921,1997869,0.0,1.0
GME,2018-10-18 00:00:00+00:00,15.06,15.42,14.9,15.3,1478597,14.1485163225,14.4867278681,13.99820008,14.3739906862,1478597,0.0,1.0
GME,2018-10-19 00:00:00+00:00,14.73,15.0,14.47,14.87,3106020,13.8384890724,14.0921477316,13.5942251784,13.9700157846,3106020,0.0,1.0
GME,2018-10-22 00:00:00+00:00,15.12,15.22,14.69,14.82,2305475,14.2048849134,14.298832565,13.8009100118,13.9230419588,2305475,0.0,1.0
GME,2018-10-23 00:00:00+00:00,15.27,15.31,14.7899,14.99,2395068,14.3458063907,14.3833854514,13.8947637157,14.0827529664,2395068,0.0,1.0
GME,2018-10-24 00:00:00+00:00,15.07,15.6,15.07,15.3,2241316,14.1579110876,14.6558336408,14.1579110876,14.3739906862,2241316,0.0,1.0
GME,2018-10-25 00:00:00+00:00,14.44,15.2,14.28,15.12,2274079,13.5660408829,14.2800430347,13.4157246405,14.2048849134,2274079,0.0,1.0
GME,2018-10-26 00:00:00+00:00,13.71,14.43,13.64,14.43,2511131,12.8802230267,13.5566461178,12.8144596706,13.5566461178,2511131,0.0,1.0
GME,2018-10-29 00:00:00+00:00,14.53,14.955,13.77,13.84,3168877,13.6505937693,14.0498712884,12.9365916176,13.0023549737,3168877,0.0,1.0
GME,2018-10-30 00:00:00+00:00,14.67,15.1106,14.4,14.57,2094072,13.7821204815,14.1960538342,13.5284618223,13.6881728299,2094072,0.0,1.0
GME,2018-10-31 00:00:00+00:00,14.6,14.82,14.2627,14.81,1738939,13.7163571254,13.9230419588,13.3994716967,13.9136471936,1738939,0.0,1.0
GME,2018-11-01 00:00:00+00:00,15.35,15.35,14.6,14.61,2754343,14.420964512,14.420964512,13.7163571254,13.7257518905,2754343,0.0,1.0
GME,2018-11-02 00:00:00+00:00,15.61,15.755,15.19,15.42,1665621,14.665228406,14.8014525007,14.2706482695,14.4867278681,1665621,0.0,1.0
GME,2018-11-05 00:00:00+00:00,14.99,15.56,14.89,15.55,1803627,14.0827529664,14.6182545802,13.9888053149,14.6088598151,1803627,0.0,1.0
GME,2018-11-06 00:00:00+00:00,14.95,15.05,14.83,14.95,1896020,14.0451739058,14.1391215573,13.9324367239,14.0451739058,1896020,0.0,1.0
GME,2018-11-07 00:00:00+00:00,14.9,15.05,14.65,15.0,2044349,13.99820008,14.1391215573,13.7633309512,14.0921477316,2044349,0.0,1.0
GME,2018-11-08 00:00:00+00:00,14.86,15.02,14.78,14.9,2139432,13.9606210194,14.1109372619,13.8854628982,13.99820008,2139432,0.0,1.0
GME,2018-11-09 00:00:00+00:00,14.64,14.8,14.315,14.72,1671536,13.753936186,13.9042524285,13.4486063185,13.8290943072,1671536,0.0,1.0
GME,2018-11-12 00:00:00+00:00,13.88,14.78,13.86,14.66,2400176,13.0399340343,13.8854628982,13.021144504,13.7727257163,2400176,0.0,1.0
GME,2018-11-13 00:00:00+00:00,13.88,14.175,13.78,13.9,2308246,13.0399340343,13.3170796063,12.9459863827,13.0587235646,2308246,0.0,1.0
GME,2018-11-14 00:00:00+00:00,12.96,14.11,12.88,14.09,3436099,12.1756156401,13.2560136328,12.1004575188,13.2372241025,3436099,0.0,1.0
GME,2018-11-15 00:00:00+00:00,13.13,13.25,12.77,12.96,3030283,12.3353266477,12.4480638296,11.9971151021,12.1756156401,3030283,0.0,1.0
GME,2018-11-16 00:00:00+00:00,12.79,12.99,12.45,12.99,5716754,12.0159046325,12.2037999355,11.6964826172,12.2037999355,5716754,0.0,1.0
GME,2018-11-19 00:00:00+00:00,13.03,13.16,12.77,12.84,3450866,12.2413789962,12.3635109432,11.9971151021,12.0628784582,3450866,0.0,1.0
GME,2018-11-20 00:00:00+00:00,12.28,12.905,12.14,12.6,6034927,11.5367716096,12.1239444317,11.4052448974,11.8374040945,6034927,0.0,1.0
GME,2018-11-21 00:00:00+00:00,13.71,14.5,12.305,12.47,12481014,12.8802230267,13.6224094739,11.5602585225,11.7152721475,12481014,0.0,1.0
GME,2018-11-23 00:00:00+00:00,13.5,13.76,13.16,13.7,2691774,12.6829329584,12.9271968524,12.3635109432,12.8708282615,2691774,0.0,1.0
GME,2018-11-26 00:00:00+00:00,14.58,14.78,13.9875,13.99,5903427,13.6975675951,13.8854628982,13.1409277597,13.143276451,5903427,0.0,1.0
GME,2018-11-27 00:00:00+00:00,14.72,14.97,14.2,14.39,4384758,13.8290943072,14.0639634361,13.3405665192,13.5190670572,4384758,0.0,1.0
GME,2018-11-28 00:00:00+00:00,15.01,15.065,14.72,14.72,2644071,14.1015424967,14.1532137051,13.8290943072,13.8290943072,2644071,0.0,1.0
GME,2018-11-29 00:00:00+00:00,14.63,15.22,14.54,15.05,4209587,13.7445414209,14.298832565,13.6599885345,14.1391215573,4209587,0.0,1.0
GME,2018-11-30 00:00:00+00:00,13.66,13.96,12.8,12.99,11906786,12.8332492009,13.1150921555,12.0252993976,12.2037999355,11906786,0.0,1.0
GME,2018-12-03 00:00:00+00:00,13.87,13.98,13.53,13.82,4021215,13.0305392691,13.1338816858,12.7111172539,12.9835654434,4021215,0.0,1.0
GME,2018-12-04 00:00:00+00:00,13.5,14.11,13.44,13.99,3733906,12.6829329584,13.2560136328,12.6265643675,13.143276451,3733906,0.0,1.0
GME,2018-12-06 00:00:00+00:00,13.56,13.77,13.24,13.5,3197174,12.7393015493,12.9365916176,12.4386690644,12.6829329584,3197174,0.0,1.0
GME,2018-12-07 00:00:00+00:00,13.68,14.04,13.5,13.55,3403048,12.8520387312,13.1902502767,12.6829329584,12.7299067842,3403048,0.0,1.0
GME,2018-12-10 00:00:00+00:00,13.23,13.44,12.83,13.38,2793797,12.7862753751,12.9892321271,12.3996910856,12.9312444837,2793797,0.38,1.0
GME,2018-12-11 00:00:00+00:00,12.95,13.4,12.8504,13.35,2338170,12.5156663725,12.9505736981,12.4194068844,12.902250662,2338170,0.0,1.0
GME,2018-12-12 00:00:00+00:00,13.23,13.53,12.98,13.06,1817869,12.7862753751,13.0762135922,12.5446601942,12.6219770521,1817869,0.0,1.0
GME,2018-12-13 00:00:00+00:00,12.79,13.36,12.67,13.24,2436614,12.3610326567,12.9119152692,12.2450573698,12.7959399823,2436614,0.0,1.0
GME,2018-12-14 00:00:00+00:00,12.76,13.0,12.69,12.69,1663721,12.332038835,12.5639894086,12.2643865843,12.2643865843,1663721,0.0,1.0
GME,2018-12-17 00:00:00+00:00,12.65,13.1028,12.55,12.66,2255789,12.2257281553,12.6633415711,12.129082083,12.2353927626,2255789,0.0,1.0
GME,2018-12-18 00:00:00+00:00,12.73,13.025,12.61,12.65,2594937,12.3030450132,12.5881509267,12.1870697264,12.2257281553,2594937,0.0,1.0
GME,2018-12-19 00:00:00+00:00,12.58,12.975,12.523,12.76,2425928,12.1580759047,12.5398278906,12.1029876434,12.332038835,2425928,0.0,1.0
GME,2018-12-20 00:00:00+00:00,12.43,12.9373,12.21,12.6,2671199,12.0131067961,12.5033923213,11.8004854369,12.1774051192,2671199,0.0,1.0
GME,2018-12-21 00:00:00+00:00,11.96,12.68,11.765,12.39,4422960,11.558870256,12.2547219771,11.3704104148,11.9744483672,4422960,0.0,1.0
GME,2018-12-24 00:00:00+00:00,11.67,12.02,11.64,11.97,1328526,11.2785966461,11.6168578994,11.2496028244,11.5685348632,1328526,0.0,1.0
GME,2018-12-26 00:00:00+00:00,12.4,12.4,11.56,11.72,2404499,11.9841129744,11.9841129744,11.1722859665,11.3269196823,2404499,0.0,1.0
GME,2018-12-27 00:00:00+00:00,12.18,12.25,11.63,12.24,1834607,11.7714916152,11.8391438658,11.2399382171,11.8294792586,1834607,0.0,1.0
GME,2018-12-28 00:00:00+00:00,12.28,12.49,12.01,12.21,2026317,11.8681376876,12.0710944395,11.6071932921,11.8004854369,2026317,0.0,1.0
GME,2018-12-31 00:00:00+00:00,12.62,12.67,12.305,12.33,2790595,12.1967343336,12.2450573698,11.8922992056,11.9164607237,2790595,0.0,1.0
GME,2019-01-02 00:00:00+00:00,13.07,13.18,12.42,12.45,2124200,12.6316416593,12.7379523389,12.0034421889,12.0324360106,2124200,0.0,1.0
GME,2019-01-03 00:00:00+00:00,12.97,13.255,12.69,12.98,1750353,12.5349955869,12.8104368932,12.2643865843,12.5446601942,1750353,0.0,1.0
GME,2019-01-04 00:00:00+00:00,15.24,15.29,13.7,14.03,11915692,14.7288614298,14.777184466,13.2405119153,13.5594439541,11915692,0.0,1.0
GME,2019-01-07 00:00:00+00:00,15.48,15.81,14.94,15.11,4718028,14.9608120035,15.2797440424,14.4389232127,14.6032215357,4718028,0.0,1.0
GME,2019-01-08 00:00:00+00:00,15.81,15.885,15.15,15.5,3444019,15.2797440424,15.3522285966,14.6418799647,14.980141218,3444019,0.0,1.0
GME,2019-01-09 00:00:00+00:00,15.98,16.39,15.72,15.84,3554522,15.4440423654,15.8402912621,15.1927625772,15.3087378641,3554522,0.0,1.0
GME,2019-01-10 00:00:00+00:00,15.96,16.0,15.52,15.74,2904811,15.4247131509,15.4633715799,14.9994704325,15.2120917917,2904811,0.0,1.0
GME,2019-01-11 00:00:00+00:00,15.85,16.05,15.765,15.86,2419772,15.3184024713,15.5116946161,15.2362533098,15.3280670786,2419772,0.0,1.0
GME,2019-01-14 00:00:00+00:00,15.64,16.14,15.57,15.84,3610862,15.1154457193,15.5986760812,15.0477934687,15.3087378641,3610862,0.0,1.0
GME,2019-01-15 00:00:00+00:00,15.53,15.64,15.19,15.6,2228220,15.0091350397,15.1154457193,14.6805383936,15.0767872904,2228220,0.0,1.0
GME,2019-01-16 00:00:00+00:00,15.68,15.89,15.38,15.57,1992649,15.1541041483,15.3570609003,14.8641659312,15.0477934687,1992649,0.0,1.0
GME,2019-01-17 00:00:00+00:00,15.77,15.825,15.2992,15.49,1743004,15.2410856134,15.2942409532,14.7860759047,14.9704766108,1743004,0.0,1.0
GME,2019-01-18 00:00:00+00:00,15.93,16.903,15.88,16.02,8547184,15.3957193292,16.3360856134,15.347396293,15.4827007944,8547184,0.0,1.0
GME,2019-01-22 00:00:00+00:00,15.27,15.9,15.16,15.81,3188729,14.7578552515,15.3667255075,14.6515445719,15.2797440424,3188729,0.0,1.0
GME,2019-01-23 00:00:00+00:00,15.48,15.57,15.1299,15.31,1836950,14.9608120035,15.0477934687,14.6224541041,14.7965136805,1836950,0.0,1.0
GME,2019-01-24 00:00:00+00:00,15.8,15.8,15.4392,15.48,1282019,15.2700794351,15.2700794351,14.921380406,14.9608120035,1282019,0.0,1.0
GME,2019-01-25 00:00:00+00:00,15.9,16.06,15.73,15.96,1915249,15.3667255075,15.5213592233,15.2024271845,15.4247131509,1915249,0.0,1.0
GME,2019-01-28 00:00:00+00:00,15.5,15.79,14.99,15.74,2984869,14.980141218,15.2604148279,14.4872462489,15.2120917917,2984869,0.0,1.0
GME,2019-01-29 00:00:00+00:00,11.28,12.5,11.1101,12.39,32870301,10.9016769638,12.0807590468,10.7374752868,11.9744483672,32870301,0.0,1.0
GME,2019-01-30 00:00:00+00:00,11.2,11.37,11.11,11.25,6150980,10.8243601059,10.9886584289,10.7373786408,10.8726831421,6150980,0.0,1.0
GME,2019-01-31 00:00:00+00:00,11.34,11.53,11.1,11.17,6049613,10.9596646072,11.1432921447,10.7277140335,10.7953662842,6049613,0.0,1.0
GME,2019-02-01 00:00:00+00:00,11.24,11.43,11.18,11.31,3477403,10.8630185349,11.0466460724,10.8050308914,10.9306707855,3477403,0.0,1.0
GME,2019-02-04 00:00:00+00:00,11.37,11.48,11.0,11.24,4271461,10.9886584289,11.0949691086,10.6310679612,10.8630185349,4271461,0.0,1.0
GME,2019-02-05 00:00:00+00:00,11.79,11.81,11.35,11.36,4271089,11.3945719329,11.4139011474,10.9693292145,10.9789938217,4271089,0.0,1.0
GME,2019-02-06 00:00:00+00:00,11.51,11.7,11.4,11.62,3479705,11.1239629303,11.3075904678,11.0176522507,11.2302736099,3479705,0.0,1.0
GME,2019-02-07 00:00:00+00:00,11.47,11.59,11.225,11.4,2021053,11.0853045013,11.2012797882,10.848521624,11.0176522507,2021053,0.0,1.0
GME,2019-02-08 00:00:00+00:00,11.35,11.49,11.31,11.39,1801574,10.9693292145,11.1046337158,10.9306707855,11.0079876434,1801574,0.0,1.0
GME,2019-02-11 00:00:00+00:00,11.3,11.39,11.16,11.38,1918558,10.9210061783,11.0079876434,10.785701677,10.9983230362,1918558,0.0,1.0
GME,2019-02-12 00:00:00+00:00,11.55,11.59,11.3,11.3,2678043,11.1626213592,11.2012797882,10.9210061783,10.9210061783,2678043,0.0,1.0
GME,2019-02-13 00:00:00+00:00,11.47,11.745,11.38,11.56,2133156,11.0853045013,11.3510812004,10.9983230362,11.1722859665,2133156,0.0,1.0
GME,2019-02-14 00:00:00+00:00,11.33,11.42,11.24,11.37,2468492,10.95,11.0369814651,10.8630185349,10.9886584289,2468492,0.0,1.0
GME,2019-02-15 00:00:00+00:00,11.43,11.44,11.28,11.33,2211823,11.0466460724,11.0563106796,10.9016769638,10.95,2211823,0.0,1.0
GME,2019-02-19 00:00:00+00:00,11.2,11.47,11.13,11.46,3305906,10.8243601059,11.0853045013,10.7567078553,11.0756398941,3305906,0.0,1.0
GME,2019-02-20 00:00:00+00:00,11.2,11.3,11.15,11.23,2960527,10.8243601059,10.9210061783,10.7760370697,10.8533539276,2960527,0.0,1.0
GME,2019-02-21 00:00:00+00:00,11.03,11.29,11.01,11.23,2489152,10.6600617829,10.9113415711,10.6407325684,10.8533539276,2489152,0.0,1.0
GME,2019-02-22 00:00:00+00:00,11.37,11.38,11.02,11.02,3249464,10.9886584289,10.9983230362,10.6503971756,10.6503971756,3249464,0.0,1.0
